,Country,1990,1999,2000,2012,2013,2014,2015,2016,2017,2018,2019,Code
118,Madagascar,"11,882,762.0","15,730,885.0","16,216,431.0","22,966,240.0","23,588,073.0","24,215,976.0","24,850,912.0","25,501,941.0","26,169,542.0","26,846,541.0","27,533,134.0",MDG
119,Malawi,"9,539,665.0","10,973,956.0","11,229,387.0","15,581,251.0","16,024,775.0","16,477,966.0","16,938,942.0","17,405,624.0","17,881,167.0","18,367,883.0","18,867,337.0",MWI
120,Malaysia,"17,517,054.0","22,368,655.0","22,945,150.0","29,660,212.0","30,134,807.0","30,606,459.0","31,068,833.0","31,526,418.0","31,975,806.0","32,399,271.0","32,804,020.0",MYS
121,Maldives,"224,957.0","278,111.0","282,507.0","387,539.0","400,728.0","416,738.0","435,582.0","454,252.0","472,442.0","489,758.0","504,508.0",MDV
122,Mali,"8,945,026.0","10,916,993.0","11,239,101.0","16,514,687.0","17,004,033.0","17,551,814.0","18,112,907.0","18,700,106.0","19,311,355.0","19,934,298.0","20,567,424.0",MLI
123,Malta,"354,170.0","387,578.0","390,087.0","420,028.0","425,967.0","434,558.0","445,053.0","455,356.0","467,999.0","484,630.0","504,062.0",MLT
124,Marshall Islands,"46,047.0","53,834.0","54,224.0","52,203.0","51,352.0","50,419.0","49,410.0","48,329.0","47,187.0","45,989.0","44,728.0",MHL
125,Mauritania,"2,006,027.0","2,620,611.0","2,695,003.0","3,636,113.0","3,742,959.0","3,843,174.0","3,946,220.0","4,051,890.0","4,160,015.0","4,270,712.0","4,383,849.0",MRT
126,Mauritius,"1,058,775.0","1,175,267.0","1,186,873.0","1,255,882.0","1,258,653.0","1,260,934.0","1,262,605.0","1,263,473.0","1,264,613.0","1,265,303.0","1,265,711.0",MUS
127,Mexico,"81,720,428.0","96,334,810.0","97,873,442.0","115,755,909.0","117,290,686.0","118,755,887.0","120,149,897.0","121,519,221.0","122,839,258.0","124,013,861.0","125,085,311.0",MEX
128,"Micronesia, Fed. Sts.","98,603.0","111,539.0","111,709.0","108,232.0","108,609.0","109,024.0","109,462.0","109,925.0","110,430.0","110,929.0","111,379.0",
129,Moldova,"2,965,978.0","2,930,622.0","2,924,668.0","2,860,324.0","2,859,558.0","2,857,815.0","2,835,978.0","2,803,186.0","2,755,189.0","2,707,203.0","2,664,224.0",
130,Monaco,"30,329.0","32,394.0","32,465.0","34,700.0","35,425.0","36,110.0","36,760.0","37,071.0","37,044.0","37,029.0","37,034.0",MCO
131,Mongolia,"2,161,433.0","2,428,488.0","2,450,979.0","2,792,349.0","2,845,153.0","2,902,823.0","2,964,749.0","3,029,555.0","3,096,030.0","3,163,991.0","3,232,430.0",MNG
132,Montenegro,"606,372.0","606,001.0","604,950.0","620,601.0","621,207.0","621,810.0","622,159.0","622,303.0","622,373.0","622,227.0","622,028.0",MNE
133,Morocco,"24,570,814.0","28,176,997.0","28,554,415.0","33,352,169.0","33,803,527.0","34,248,603.0","34,680,458.0","35,107,264.0","35,528,115.0","35,927,511.0","36,304,408.0",MAR
134,Mozambique,"13,303,459.0","17,337,893.0","17,768,505.0","24,487,611.0","25,251,731.0","26,038,704.0","26,843,246.0","27,696,493.0","28,569,441.0","29,423,878.0","30,285,595.0",MOZ
135,Myanmar,"40,099,553.0","45,041,636.0","45,538,332.0","50,218,185.0","50,648,334.0","51,072,436.0","51,483,949.0","51,892,349.0","52,288,341.0","52,666,014.0","53,040,212.0",MMR
136,Namibia,"1,369,011.0","1,778,277.0","1,819,141.0","2,167,470.0","2,204,510.0","2,243,001.0","2,282,704.0","2,323,352.0","2,364,534.0","2,405,680.0","2,446,644.0",NAM
137,Nauru,"9,598.0","10,383.0","10,377.0","10,444.0","10,694.0","10,940.0","11,185.0","11,437.0","11,682.0","11,924.0","12,132.0",NRU
138,Nepal,"19,616,530.0","24,143,157.0","24,559,500.0","27,330,694.0","27,381,555.0","27,462,106.0","27,610,325.0","27,861,186.0","28,183,426.0","28,506,712.0","28,832,496.0",NPL
139,Netherlands,"14,951,510.0","15,812,088.0","15,925,513.0","16,754,962.0","16,804,432.0","16,865,008.0","16,939,923.0","17,030,314.0","17,131,296.0","17,231,624.0","17,344,874.0",NLD
140,New Caledonia,"170,899.0","209,214.0","213,230.0","259,000.0","263,650.0","268,050.0","269,460.0","270,220.0","270,810.0","271,170.0","271,230.0",NCL
141,New Zealand,"3,329,800.0","3,835,100.0","3,857,700.0","4,408,100.0","4,442,100.0","4,516,500.0","4,609,400.0","4,714,100.0","4,813,600.0","4,900,600.0","4,979,200.0",NZL
